"","Common_name","Scientific_name","Project","Year","Vessel","Tow","total_catch_numbers","total_catch_wt_kg","Trawl_id","Subsample_count","Subsample_wt_kg","cpue_kg_per_ha_der","Partition_sample_types","Partition","Legacy_performance_code","Performance","Station_invalid","Reason_station_invalid","Pass","Datetime_utc_iso","Depth_m","Longitude_dd","Latitude_dd","Area_swept_ha","Date","cpue_kg_km2"
"5678","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",113,1,3.95,"201103018113",1,3.95,2.579024708497,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-22T00:00:00Z",598.4839,-123.61805556,38.31472222,1.531586722293,2011-Sep-22,257.9024708497
"5679","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",114,18,20.65,"201103018114",18,20.65,11.26168935801,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-22T00:00:00Z",148.5331,-123.41388889,38.34805556,1.8336502938,2011-Sep-22,1126.168935801
"5680","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",115,16,12.9,"201103018115",16,12.9,6.949487591136,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-22T00:00:00Z",122.9828,-123.37222222,38.39555556,1.856251965462,2011-Sep-22,694.9487591136
"5681","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",116,11,13.65,"201103018116",11,13.65,7.313993064107,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-22T00:00:00Z",143.7821,-123.34194444,38.21555556,1.866285609018,2011-Sep-22,731.3993064107
"5682","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",117,7,5.3,"201103018117",7,5.3,3.10110194299,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-22T00:00:00Z",102.698,-123.23861111,38.27222222,1.709069904,2011-Sep-22,310.110194299
"5683","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",118,25,30.7,"201103018118",25,30.7,17.508487380937,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-23T00:00:00Z",135.0715,-123.30527778,38.10138889,1.75343531009,2011-Sep-23,1750.8487380937
"5684","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",119,3,3.55,"201103018119",3,3.55,2.13926274589,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-23T00:00:00Z",122.5473,-123.30888889,38.00138889,1.659450203964,2011-Sep-23,213.926274589
"5685","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",120,4,7,"201103018120",4,7,4.85659525311,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-23T00:00:00Z",99.644,-123.20277778,37.91027778,1.441338970036,2011-Sep-23,485.659525311
"5686","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",121,5,12,"201103018121",5,12,7.643882089645,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-23T00:00:00Z",103.4385,-123.1725,37.96166667,1.5698829285,2011-Sep-23,764.3882089645
"5687","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",122,3,5.5,"201103018122",3,5.5,3.804927150681,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-24T00:00:00Z",81.0373,-122.71888889,37.46277778,1.44549416643,2011-Sep-24,380.4927150681
"5688","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",123,8,8.15,"201103018123",8,8.15,5.091457334274,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-24T00:00:00Z",92.5488,-122.79333333,37.45805556,1.600720474497,2011-Sep-24,509.1457334274
"5689","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",124,1,0.12,"201103018124",1,0.12,0.063672931498,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-28T00:00:00Z",169.1505,-122.77083333,37.22694444,1.884631305293,2011-Sep-28,6.3672931498
"5690","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",125,0,0,"201103018125",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-28T00:00:00Z",648.8901,-122.78888889,37.0825,1.4873567688,2011-Sep-28,0
"5691","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",126,0,0,"201103018126",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-28T00:00:00Z",651.0836,-122.73083333,37.01055556,1.6456649133,2011-Sep-28,0
"5692","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",127,4,4.9,"201103018127",4,4.9,3.274224850483,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-28T00:00:00Z",118.2387,-122.57638889,37.08361111,1.496537416872,2011-Sep-28,327.4224850483
"5693","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",128,4,7.6,"201103018128",4,7.6,4.999208571279,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-28T00:00:00Z",108.3238,-122.58611111,37.13583333,1.52024063242,2011-Sep-28,499.9208571279
"5694","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",129,0,0,"201103018129",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-28T00:00:00Z",80.7324,-122.50972222,37.20694444,1.76391800928,2011-Sep-28,0
"5695","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",130,0,0,"201103018130",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-29T00:00:00Z",119.9544,-122.45138889,37.02083333,1.6619496075,2011-Sep-29,0
"5696","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",131,0,0,"201103018131",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-29T00:00:00Z",135.3175,-122.46444444,36.99277778,1.812106217125,2011-Sep-29,0
"5697","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",132,1,0.06,"201103018132",1,0.06,0.038367593004,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-29T00:00:00Z",102.5106,-121.92916667,36.74305556,1.563819757809,2011-Sep-29,3.8367593004
"5698","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",133,7,12.65,"201103018133",7,12.65,9.467323030736,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-29T00:00:00Z",492.0556,-122.02305556,36.39055556,1.336174962968,2011-Sep-29,946.7323030736
"5699","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",134,0,0,"201103018134",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-29T00:00:00Z",928.8176,-122.22861111,36.33722222,1.547723082136,2011-Sep-29,0
"5700","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",135,20,23.35,"201103018135",20,23.35,15.246726103913,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-30T00:00:00Z",605.7828,-121.80333333,36.14472222,1.53147632094,2011-Sep-30,1524.6726103913
"5701","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",136,1,8.25,"201103018136",1,8.25,5.283789525116,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-30T00:00:00Z",786.4622,-121.84055556,36.12333333,1.561379377582,2011-Sep-30,528.3789525116
"5702","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",137,2,1,"201103018137",2,1,0.671453111148,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-30T00:00:00Z",596.4319,-121.35972222,35.43166667,1.489307270154,2011-Sep-30,67.1453111148
"5703","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",138,34,8.6,"201103018138",34,8.6,7.598626393236,NA,NA,-999,"Satisfactory",0,"0",2,"2011-09-30T00:00:00Z",264.2437,-121.10916667,35.4025,1.131783503352,2011-Sep-30,759.8626393236
"5704","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",139,0,0,"201103018139",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-01T00:00:00Z",840.3273,-121.50333333,35.3075,1.802184029321,2011-Oct-01,0
"5705","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",140,0,0,"201103018140",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-01T00:00:00Z",622.7256,-121.29972222,35.28055556,1.569524501984,2011-Oct-01,0
"5706","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",141,61,106.25,"201103018141",32,55.45,69.284860670147,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-01T00:00:00Z",489.5546,-121.20916667,35.30916667,1.533524048,2011-Oct-01,6928.4860670147
"5707","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",142,6,6.65,"201103018142",6,6.65,4.223175391726,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-01T00:00:00Z",227.235,-121.05777778,35.32444444,1.574644522941,2011-Oct-01,422.3175391726
"5708","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",143,5,6.45,"201103018143",5,6.45,4.692151445071,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-01T00:00:00Z",318.4149,-120.98916667,35.14361111,1.374635937375,2011-Oct-01,469.2151445071
"5709","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",144,0,0,"201103018144",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-02T00:00:00Z",559.0853,-121.13138889,34.86472222,1.53093682053,2011-Oct-02,0
"5710","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",145,1,6.55,"201103018145",1,6.55,4.143107984631,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-02T00:00:00Z",682.8517,-121.25611111,34.67916667,1.580938760056,2011-Oct-02,414.3107984631
"5711","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",146,0,0,"201103018146",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-02T00:00:00Z",942.2228,-121.37472222,34.6125,1.634955993762,2011-Oct-02,0
"5712","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",147,0,0,"201103018147",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-02T00:00:00Z",687.2103,-121.14361111,34.64416667,1.610238044584,2011-Oct-02,0
"5713","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",148,75,61.55,"201103018148",33,27,42.010816358058,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-02T00:00:00Z",460.8058,-120.85916667,34.53166667,1.465098880141,2011-Oct-02,4201.0816358058
"5714","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",149,0,0,"201103018149",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-03T00:00:00Z",454.0201,-120.17888889,34.35027778,1.413155074356,2011-Oct-03,0
"5715","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",150,0,0,"201103018150",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-03T00:00:00Z",102.208,-120.14388889,34.10694444,1.466583708986,2011-Oct-03,0
"5716","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",151,0,0,"201103018151",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-03T00:00:00Z",102.6499,-120.25305556,34.11111111,1.62191112201,2011-Oct-03,0
"5717","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",152,0,0,"201103018152",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-03T00:00:00Z",89.8028,-120.28916667,34.08972222,1.44648316681,2011-Oct-03,0
"5718","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",153,0,0,"201103018153",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-04T00:00:00Z",429.3572,-120.46194444,34.28111111,1.515180898,2011-Oct-04,0
"5719","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",154,63,51.25,"201103018154",25,20.35,31.026761713531,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-04T00:00:00Z",516.131,-120.71222222,34.41027778,1.6517998389,2011-Oct-04,3102.6761713531
"5720","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",155,4,2.45,"201103018155",4,2.45,1.595781380009,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-04T00:00:00Z",574.4143,-120.89055556,34.51916667,1.535298024336,2011-Oct-04,159.5781380009
"5721","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",156,16,24.5,"201103018156",16,24.5,16.531033228684,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-09T00:00:00Z",368.4856,-121.13138889,35.31638889,1.482061021902,2011-Oct-09,1653.1033228684
"5722","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",157,2,2.7,"201103018157",2,2.7,2.04824748317,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-09T00:00:00Z",516.4883,-121.06166667,34.9475,1.318200081868,2011-Oct-09,204.824748317
"5723","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",158,110,146.95,"201103018158",27,36.05,101.294520895333,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-09T00:00:00Z",422.63,-120.99916667,34.90972222,1.450720124851,2011-Oct-09,10129.4520895333
"5724","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",159,8,17.5,"201103018159",8,17.5,10.940791184262,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-09T00:00:00Z",482.1062,-121.05805556,34.85666667,1.599518691589,2011-Oct-09,1094.0791184262
"5725","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",161,0,0,"201103018161",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-10T00:00:00Z",84.6457,-120.24027778,33.93055556,1.43503174773,2011-Oct-10,0
"5726","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",162,11,23.65,"201103018162",11,23.65,15.532614018028,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-10T00:00:00Z",401.5651,-120.105,33.79888889,1.522602697302,2011-Oct-10,1553.2614018028
"5727","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",163,0,0,"201103018163",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-11T00:00:00Z",87.0511,-119.65777778,33.9525,1.55543840768,2011-Oct-11,0
"5728","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",164,0,0,"201103018164",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-11T00:00:00Z",90.4831,-119.5625,33.97194444,1.40643792432,2011-Oct-11,0
"5729","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",165,0,0,"201103018165",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-11T00:00:00Z",59.3927,-119.45361111,34.21972222,1.671103961238,2011-Oct-11,0
"5730","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",166,0,0,"201103018166",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-11T00:00:00Z",61.9675,-119.43361111,34.19722222,1.652879452938,2011-Oct-11,0
"5731","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",167,0,0,"201103018167",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-11T00:00:00Z",802.8548,-119.07333333,33.92777778,1.871235443571,2011-Oct-11,0
"5732","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",168,0,0,"201103018168",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-11T00:00:00Z",897.8827,-118.80861111,33.83138889,1.96595251322,2011-Oct-11,0
"5733","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",170,1,0.4,"201103018170",1,0.4,0.233878546344,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-12T00:00:00Z",183.6476,-118.27555556,33.33638889,1.710289405559,2011-Oct-12,23.3878546344
"5734","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",171,2,1.7,"201103018171",2,1.7,1.179860997342,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-13T00:00:00Z",403.8637,-118.10694444,33.50333333,1.440847696322,2011-Oct-13,117.9860997342
"5735","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",172,0,0,"201103018172",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-13T00:00:00Z",237.5759,-118.14083333,33.5425,1.846463224116,2011-Oct-13,0
"5736","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",173,0,0,"201103018173",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-13T00:00:00Z",61.1249,-117.98083333,33.57083333,1.616664230355,2011-Oct-13,0
"5737","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",175,0,0,"201103018175",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-13T00:00:00Z",67.8124,-117.62777778,33.34944444,1.522753061886,2011-Oct-13,0
"5738","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",176,0,0,"201103018176",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-14T00:00:00Z",257.9451,-117.37305556,32.83444444,1.73421051984,2011-Oct-14,0
"5739","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",177,0,0,"201103018177",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-14T00:00:00Z",104.4519,-117.33166667,32.68583333,1.63284926099,2011-Oct-14,0
"5740","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",178,0,0,"201103018178",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-14T00:00:00Z",340.3119,-117.75638889,32.66888889,1.112156664465,2011-Oct-14,0
"5741","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",179,0,0,"201103018179",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-14T00:00:00Z",745.6161,-118.05944444,32.7575,1.4309892135,2011-Oct-14,0
"5742","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",181,0,0,"201103018181",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-15T00:00:00Z",968.0352,-118.68611111,32.09222222,1.633191195666,2011-Oct-15,0
"5743","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",182,0,0,"201103018182",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-16T00:00:00Z",1198.8335,-118.68805556,33.3875,1.383856183168,2011-Oct-16,0
"5744","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",183,2,0.14,"201103018183",2,0.14,0.09517419604,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-16T00:00:00Z",290.5474,-118.65416667,33.50472222,1.470986946301,2011-Oct-16,9.517419604
"5745","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",184,0,0,"201103018184",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-16T00:00:00Z",602.7089,-118.69194444,33.57944444,1.453872887896,2011-Oct-16,0
"5746","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",185,0,0,"201103018185",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-16T00:00:00Z",885.4672,-118.54194444,33.61777778,1.653698550933,2011-Oct-16,0
"5747","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",186,0,0,"201103018186",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-16T00:00:00Z",900.725,-118.76805556,33.76333333,1.50690441252,2011-Oct-16,0
"5748","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",187,1,0.1,"201103018187",1,0.1,0.078057579326,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-17T00:00:00Z",268.6759,-119.79388889,34.28611111,1.28110557441,2011-Oct-17,7.8057579326
"5749","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2011,"Raven",188,10,4.15,"201103018188",10,4.15,3.089832388917,NA,NA,-999,"Satisfactory",0,"0",2,"2011-10-17T00:00:00Z",412.0532,-119.84944444,34.24611111,1.343114925873,2011-Oct-17,308.9832388917
"5750","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",1,2,10.05,"201203008001",2,10.05,4.276360300893,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-19T00:00:00Z",522.7612,-124.72861111,45.33027778,2.35012938407,2012-Aug-19,427.6360300893
"5751","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",2,1,3.85,"201203008002",1,3.85,1.873859764841,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-19T00:00:00Z",692.7349,-124.81722222,45.3375,2.054582777344,2012-Aug-19,187.3859764841
"5752","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",3,7,6.6,"201203008003",7,6.6,4.301416544341,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-19T00:00:00Z",390.0639,-124.57527778,45.40666667,1.534378252365,2012-Aug-19,430.1416544341
"5753","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",4,3,3.1,"201203008004",3,3.1,2.007171435538,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-19T00:00:00Z",410.0512,-124.53111111,45.40416667,1.54446199518,2012-Aug-19,200.7171435538
"5754","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",5,1,6.3,"201203008005",1,6.3,3.757437359491,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-19T00:00:00Z",276.0349,-124.50333333,45.57166667,1.676674658085,2012-Aug-19,375.7437359491
"5755","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",6,2,3.45,"201203008006",2,3.45,2.020535527198,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-20T00:00:00Z",444.8371,-124.43527778,46.25722222,1.707468120981,2012-Aug-20,202.0535527198
"5756","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",7,8,25.8,"201203008007",8,25.8,16.153564951553,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-20T00:00:00Z",129.424,-124.43694444,46.15444444,1.597170660308,2012-Aug-20,1615.3564951553
"5757","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",8,2,2.2,"201203008008",2,2.2,1.386061148054,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-20T00:00:00Z",145.9252,-124.46861111,46.56083333,1.58723156124,2012-Aug-20,138.6061148054
"5758","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",9,8,20.9,"201203008009",8,20.9,17.183418397362,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-20T00:00:00Z",223.4922,-124.54083333,46.56361111,1.216288838268,2012-Aug-20,1718.3418397362
"5759","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",11,17,79.25,"201203008011",8,37.5,51.272539462106,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-21T00:00:00Z",415.611,-125.33138889,48.05583333,1.545661690086,2012-Aug-21,5127.2539462106
"5760","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",12,40,31.7,"201203008012",18,14.15,25.379433254306,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-21T00:00:00Z",190.9195,-125.05555556,48.30055556,1.249042864053,2012-Aug-21,2537.9433254306
"5761","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",13,62,188.55,"201203008013",20,60.6,111.599380404389,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-21T00:00:00Z",282.2144,-125.0025,48.29166667,1.689525509163,2012-Aug-21,11159.9380404389
"5762","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",14,35,65.15,"201203008014",18,33.3,38.409611199388,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-21T00:00:00Z",296.2941,-124.99944444,48.34777778,1.696190041128,2012-Aug-21,3840.9611199388
"5763","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",17,0,0,"201203008017",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-22T00:00:00Z",1078.0821,-125.53333333,47.79527778,2.102042777016,2012-Aug-22,0
"5764","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",18,0,0,"201203008018",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-22T00:00:00Z",935.3293,-125.43333333,47.60305556,1.829879859315,2012-Aug-22,0
"5765","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",19,0,0,"201203008019",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-23T00:00:00Z",810.1648,-125.24944444,47.59138889,1.800909834675,2012-Aug-23,0
"5766","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",20,11,31.9,"201203008020",11,31.9,21.90944509193,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-23T00:00:00Z",182.0822,-125.00916667,47.59138889,1.455993059895,2012-Aug-23,2190.944509193
"5767","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",21,0,0,"201203008021",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-23T00:00:00Z",64.6619,-124.53888889,47.31027778,1.49458404465,2012-Aug-23,0
"5768","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",22,0,0,"201203008022",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-23T00:00:00Z",695.9808,-125.065,47.20861111,1.9181071812,2012-Aug-23,0
"5769","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",23,25,43.5,"201203008023",12,20.75,28.323431923635,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-24T00:00:00Z",142.0815,-124.82916667,47.0975,1.535830831422,2012-Aug-24,2832.3431923635
"5770","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2012,"Excalibur",24,5,9.1,"201203008024",5,9.1,6.790270803277,NA,NA,-999,"Satisfactory",0,"0",2,"2012-08-24T00:00:00Z",166.0051,-124.88166667,46.93444444,1.340152736708,2012-Aug-24,679.0270803277
